date,userid,tweet,lang,,,
2023-01-30 20:13:38+00:00,abfefdeff6c3c69653b4a3882f0b764522203914b20a39a743ee11439e5e403e,"馃槴馃槴馃槱Today, the U.S. Food and Drug Administration amended the emergency use authorizations (EUAs) of the updated (bivalent) Moderna and Pfizer-BioNTech COVID-19 vaccines to include use in children down to 6 months of age. https://t.co/ZvfmHZYFQb",en,,,
2023-01-30 20:13:28+00:00,06a838222b003e7a63380df3ece72f90,"South Africa ""JUST ANNOUNCED"" They are calling for Immediate Suspension of the COVID-19 Vaccines because of the mounting and indisputable evidence that they cause unprecedented levels of harm, including death.",en,,,
2023-01-30 20:12:21+00:00,dbbf8f18f94087017c28351031727c2a,@stkirsch also blocked @thereal_truther because Steve got frustrated and couldn't outsmart him either.Sadly Steve knows nothing about covid 19 or the vaccines but likes to claim he doesn't which is why he peddles misinformation from cowards like aseem malhotra.,en,,,
2023-01-30 20:12:09+00:00,28393747da916335b8e35efda6aaa46ac1e08658a931ff98ef06097d47a9632d,@goddeketal I believe Covid-19 was created &amp; released on purpose and didn鈥檛 trust that the vaccine was safe.  I think getting the vaccine into as many people as possible was the point in the first place.  I don鈥檛 trust anything that the government will bribe or threaten me to inject myself,en,,,
2023-01-30 20:10:18+00:00,719eff288dfed549890c5b6a20315ed451a69a641a28f7ecfae3e771173414c3,"""Bill Gates 鈥?After Reaping Huge Profits Selling BioNTech Shares 鈥?Trashes Effectiveness of COVID Vaccines, now admittng there are 鈥減roblems鈥?with current COVID-19 vaccines.""   https://t.co/KOVnoXcmRL",en,,,
2023-01-30 20:10:09+00:00,cf15a36680fb78af9c0c25cf42ab96b4e7bf50937d93249225a8c38b81205223,BREAKING Pfizer Exploring Mutating COVID-19 Virus For New Vaccines https://t.co/NL2lBrkTlx via @BitChute,en,,,
2023-01-30 20:08:53+00:00,22f804e8ce2cd7da1119f44e04d48e7a2e533ae2e2800d5d4b5e30903636cf71,"@tweeterJames23 Also, that lawyer was the wrong 1 to ask Trudeau questions. She wasted a lot of time slow-talking &amp; presenting nonsense. No actual questions about Covid-19, the vaccines, the govt's role in all of it....instead she shared some letters about people being sad. Waste of time.",en,,,
2023-01-30 20:06:52+00:00,15633b6f676399f5598587b18ff7d24ea270b16f4dc4863c08a80a79d04fc888,"Tomorrow in Martinsburg, WV! Covid-19 vaccines and testing. FLU shots available too! #Covid19 #martinsburgwv https://t.co/OYFV1APOAB",en,,,
2023-01-30 20:06:45+00:00,5fe1be135945312277a8c7ebe2027b042a8bdb92d49ae2511b1733c7417ae61e,"Covid 19 was for Vaccines, and NOT vaccines for Covid 19. https://t.co/39Kfc6zpcJ",en,,,
2023-01-30 20:05:54+00:00,3db62d7e4e7f6d2c264ee2760312fb8b,"@EdwardArthur5 @TaraBull808 Directions on their package! Another issue is once you get #Covid_19, you don't need a vaccine right away. #immunity is far superior, #scientifically And #BothSides #PlayedPolitics in regard to #CovidVaccine &amp; action &amp; debate &amp; the ongoing #DeathToll is on their hands....",en,,,
2023-01-30 20:05:28+00:00,cfdc6e665ca3f2295f2033d729a8b9d5,Example 1 鉂?NO: There is no evidence that Lisa Marie Presley鈥檚 death was related to the COVID-19 vaccine. Presley did not write a post about getting the COVID-19 vaccine shortly before her death. #COVID19 #RumorGuard https://t.co/qmPf9YkMIW,en,,,
2023-01-30 20:04:01+00:00,02b9db0e618aec2705c968213496215c,"''The government has 鈥渢rusted flagger鈥?status with the tech companies, meaning anything they flag gets special attention and fast.''That's really shocking. Why would the UK government want to shut down public criticism of the #Covid_19 #vaccine? Sinister.https://t.co/8sbZymTe5t https://t.co/Ct4Skv6UG1",en,,,
2023-01-30 20:03:15+00:00,45688059fed16aadd4f60f3e7e92a1b0,"Know your Health Care Rights: Health Plan enrollees have the right to #COVID-19 tests, vaccines and treatment with no cost-sharing.For more information: https://t.co/ogtwaCV1E6#DMHC #KnowYourHealthCareRights #COVID19 https://t.co/UzCbePLpyS",en,,,
2023-01-30 20:02:32+00:00,ecec642886e4d5e2708f7bc9205775d494038daac28575f77e0cee2c81baa7e2,@RetsefL Calls for Immediate Suspension of the COVID-19 Vaccines Now Hit South Africa 鈥?Court Action Launched by 3 Non-profit Companieshttps://t.co/jo4LLeAuMK,en,,,
2023-01-30 20:01:58+00:00,0249022a49768260f47f9f97a1237ea8e59f27bc56dc5633a8b5a84d568e9613,@dj080502 @John195656 @MayraFlores2022 The vaccine was never an experiment. The SARS2 vaccine was in development for over seven years. COVID-19 is a variation of SARS2. mRNA has been in development for over two decades. Maybe some facts are too much for you to grasp?,en,,,
2023-01-30 20:01:48+00:00,412589f4acc189d785b5e738c27756fa,[ICYMI] COVID-19 vaccine | SA's first jab ready for trialshttps://t.co/Q88jwvJT72,en,,,
2023-01-30 20:01:42+00:00,04a82ec4323b8baf5972d458881c3247,Protect yourself from the harmful impact of COVID-19. Get your vaccine in Plymouth on the 2nd of February 馃拤See the graphic for the full details. https://t.co/XA58p2qTXZ,en,,,
2023-01-30 20:01:36+00:00,70b65d6c0037e4c26d2791244437deaef8da00f8a81391d76fa590635f5c4193,20 Million people dead from the Covid-19 vaccines EXPOSED https://t.co/zzmJbhpJxp,en,,,
2023-01-30 20:00:33+00:00,79700da3c19c1e2719caf93dd4e0ec88,Everyone age 6 months &amp; older is recommended to get an updated (bivalent) COVID-19 vaccine when eligible. Getting the updated booster helps keep protection against COVID-19 high. Call to schedule an appointment 701-787-8100. https://t.co/qgK4DXkXU6,en,,,
2023-01-30 19:57:34+00:00,aba03553b0b2c798ca771e0f9645fbafa50a7378f2231a9b14ea0557487b161b,"Wasn't okay with the rushed vaccines. And as a scientist, I had reservations about the whole covid 19 government response. Something felt off",en,,,
2023-01-30 19:55:26+00:00,57cab9f18c871f01d4919b8876497143338ed3e5b8e86c3d7caa27ca37ef89be,"@PfizerCongress Pfizer Exposed For Exploring ""Mutating"" COVID-19 Virus For New Vaccines Via 'Directed Evolution'https://t.co/gyfLERIM0S",en,,,
2023-01-30 19:55:20+00:00,caed03e7227d00b29ee2cb3af4d5180d2f26f72c1d73ae679efbdb1a521c6604,"@FiveTimesAugust @KertscherNews There might not be any evidence of Covid 19 vaccines causing deaths in the US, because no doubt any scientific tests that may have been conducted that proves they do cause deaths have been destroyed/classified.",en,,,
2023-01-30 19:54:20+00:00,f002499069f61f1b654eaa42c150a118,Trump should shut his mouth up on anything about Covid-19 otherwise people will start associating him with this ineffective vaccine.,en,,,
2023-01-30 19:53:23+00:00,4d498b94f9899fbff767dbca95c407f5,@RepMTG @GOPoversight It should not be up to politicians to determine when COVID IS OVERIt should be up to the CDCPoliticizing masks and vaccineshas resulted in the tragic loss of over one million American lives due to COVID-19#COVID19 #GOPClownShowContinues,en,,,
2023-01-30 19:52:46+00:00,b7005179e5edde4ddb8c84aa5bda2ee7e4a56863b8fe3070e837370257abc204,"@LozzaFox Monday night it was announced that Orange County California Deputy District Attorney Kelly Ernby, a rising star in the GOP who railed against vaccine mandates died of COVID-19. She was 46 years old.",en,,,
2023-01-30 19:52:39+00:00,421aff0cf644107cf19256df64f18d1b3a5d79d1b464343dd466f86b7a6687b9,Bills provide for imprisonment for those who doubt vaccines in Brazilhttps://t.co/kkqxMyj81a,en,,,
2023-01-30 19:51:15+00:00,f133a9e88a4281307a61c8c45f143d39cc930a72777f58214ab99d153a7657a7,#diedsuddenly Brianna Barry was Assistant Volleyball Coach at GeorgeWashington University. She passed away SUDDENLY 55 days after taking the experimental Covid-19 vaccine. (June 2021) https://t.co/JFG59NzKtY,en,,,
2023-01-30 19:50:38+00:00,23291bf6ad8446e86845e97949ec6e4f,"COVID-19 pandemic 'is probably at a transition point,' WHO says - ABC News-- News | The Perfect Enemy: https://t.co/rWcfZz8z1S.#Children #Coronavirus #Coverage #PublicHealth #Vaccines https://t.co/XEZV3gayks",en,,,
2023-01-30 19:50:30+00:00,3992820a1c4c48d99fc0265adf1cb765,"Covid-19 deaths displace influenza and pneumonia, becoming the top cause of death caused by any infectious or respiratory disease. It caused 鈥渟ubstantially鈥?more deaths than any vaccine-preventable disease historically, the researchers wrote.",en,,,
2023-01-30 19:50:26+00:00,d7d98e03a430b714ac8d9f72a163df4c,"The NHS are encouraging young people aged 12-17 who haven鈥檛 had the Covid-19 vaccine, to do so now.馃敆 Book a vaccine appointment on the national booking system https://t.co/KpIRkpeMlB",en,,,
2023-01-30 19:50:21+00:00,0cdbbee8883d1d70dbce50335852e5ad,"COVID-19 pandemic 'is probably at a transition point,' WHO says - ABC News-- News | The Perfect Enemy: https://t.co/vdOdbAjCgf.#Children #Coronavirus #Coverage #PublicHealth #Vaccines https://t.co/LN4HSHHOZo",en,,,
2023-01-30 19:49:51+00:00,435f72c4ad0178590bfc2093a23cddc3,Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection!  https://t.co/khyShPRuKK,en,,,
2023-01-30 19:48:57+00:00,fa00d840a871d8cb5ac2dc833a8064e2763a42a03685c343e3719ffc12ce5ff8,"Josh KellarJoshua Kellar leads Boston Consulting Group's Global Scientist Network of over 500 MDs and PhDs and co-leads BCG's medical response to COVID-19 (including diagnostics, therapies, vaccines, and health system response). https://t.co/xYhVJA95qu",en,,,
2023-01-30 19:48:32+00:00,5ce84e5dd19321d01c3ea2446509f5999aba482d39f0c07da1d753218a30c24d,@Gauci10P                 Covid-19 vaccine exports and the UK https://t.co/xvpl2Ifuje via @FullFact,en,,,
2023-01-30 19:48:06+00:00,218dd0d589b1a757f3eb5d1c32de1ddb7ca39399c9af1258a9a00e2f7b198b0a,"@TomMarazzo The government unequivocally &amp; incessantly assured Canadians that the vaccines were 鈥渟afe and effective.鈥?                          Yet, just two days after approving the first Covid-19 vaccine on Dec 8, 2020 the govt announced a Vaccine Injury Support Program. Let that sink in!",en,,,
2023-01-30 19:47:02+00:00,b7005179e5edde4ddb8c84aa5bda2ee7e4a56863b8fe3070e837370257abc204,"@LozzaFox @IanCopeland5 ""Vaccines cause blood clots""And yet, antivaxers aren't concerned with COVID-19 induced blood clotting. The rate of clotting from COVID-19 is substantially higher than that of vaccination. Explain antivaxers.... https://t.co/inGwJVdRo7",en,,,
2023-01-30 19:45:47+00:00,de91698d358425d8f0ca6918ffcff33ebc4b62c4e39ebeefd4a6c14fc8a4dfed,"@POTUS Even though the COVID-19 pandemic is over, we cannot let our guard down! We need a permanent mask mandate with ZERO exceptions, not even in your home or in the shower. We need a 3 year lockdown and permanent remote schooling, and 4 shots of the COVID vaccine should be mandatory.",en,,,
2023-01-30 19:45:40+00:00,e9adc3864d418b5360a823e0f75eb51cab61a5e3bb8cc49da818402c25365d37,"Massive Clot Burden Days after Taking Janssen COVID-19 Vaccine, by @P_McCulloughMD https://t.co/TbCxAhgT3Z",en,,,
2023-01-30 19:44:49+00:00,c89bb4a64b1fcbcff3427b5ecf93f83f4486eae99ee249ab587270a413fabbdd,Sen. Johnson to FAA: Is Agency Aware of COVID-19 Vaccine Adverse Events in Aviat... https://t.co/e03o7fjy82,en,,,
2023-01-30 19:44:20+00:00,c7cb90cb7d1e395ae580d2aa4306e6df,"Vaccine eligibility criteria is available at https://t.co/1KDPDyLO9d. Pfizer Bivalent vaccine available. Drop-in only. For our drop-in COVID-19 vaccine clinic schedule, visit https://t.co/gVCyBjbo5v.",en,,,
2023-01-30 19:43:30+00:00,0ffe02cce5443e07d24cf2c56e7b2f60,@MimzAndMikez @unhealthytruth @Hindsig74747830 @ericareport As long as you realize of course they are not vaccines. The COVID-19 injections are gene therapies. You鈥檙e only as smart as you are accurately informed.,en,,,
2023-01-30 19:41:58+00:00,d37dde018861351c9ab1a76bcad1135d,"@GregoryNick4 @denisedailydose @MikeSington Not sure where you got ""raising 12.66 million by bringing fortune 100 companies together""? The report says in partnership with Global Citizen, Archewell ""procured 12.66 million Covid-19 vaccines for the global population"".  That's the number of vaccines, not an amount of money.",en,,,
2023-01-30 19:40:44+00:00,c635ecb14bc9c4a10ecdabe88d9c6ae9,"Misinformation caused resistance against #COVID19 when vaccines were first rolled out in S/Leone. With support from @USAID, mobilisers like Sorie have worked on increasing trust within their communities &amp; helped get 90% of people in the district vaccinated against COVID-19.2/2 https://t.co/tAHFf8W9P5",en,,,
2023-01-30 19:39:04+00:00,3b7be2adb55d11ed084ec3ea2c1c5a1cbc346af6067ac093f77d32ebd1306d06,"""Warning! Why We Should Not Take The Covid - 19 Vaccines!"" https://t.co/weRleu6SOW via @YouTube",en,,,
2023-01-30 19:39:00+00:00,108bbe8d80d0e1b74b8248949313ea596f9adb7e2f20c44c9a9f890951e3fc3d,CIMB | Free Full-Text | Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/xNs6s6HV0D,en,,,
2023-01-30 19:38:47+00:00,6958d9647633734d1ca3bc59e837d71f,Scamdemic - The COVID-19 Agenda: The Liberal's Plot To Win The White House https://t.co/xXSmaT6cTE #Covid19 #vaccineinjuries #president #vaccine #SARSCoV2,en,,,
2023-01-30 19:38:09+00:00,d8670f67ba15138da59b75379eb99b91,"@PacklessW @ABridgen Hi, well obviously the number of excess deaths would have been much higher without COVID-19 vaccines.https://t.co/5UItknaErH",en,,,
2023-01-30 19:35:34+00:00,5233218b8895bac145894c11afcc171ec964f39abcb25518fdd9c16e8b23e1c6,"@mitchellvii I was a diehard Trump supporter, campaigned for him, etc. Then COVID-19 happened and he handled it in a very sinister way. I'm off the 'Trump Train'. The vaccine thing and all that happened under Trump. Remember that.",en,,,
2023-01-30 19:35:33+00:00,2b03eb223da5277b287a85f02a494698,Take Action Now: Demand Accountability for #COVID-19 Wrongdoing In Your State! 鈥?Children's Health Defense https://t.co/2VLzyJse6H #NoVaccineMandates #vaccines #CNN #BBC #FoxNews #MSNBC #ABC #CBS #NBC,en,,,
2023-01-30 19:34:35+00:00,285a9b506fe02db48437ce3a3d32dc64425fd332a047bc6298e3bdf02291b2d4,"@healthbyjames The human body is the carrier of the virus, and everyone carries the virus. Covid-19 Vaccines can reduce or block the attack of the virus, but the human body can still be infected and spread the virus. https://t.co/i2POtCTw2j",en,,,
2023-01-30 19:33:59+00:00,be5f3c1ad5ca2313b7ab91e140d929baff3c8bdbe1fb51cde2aa49c078e59f85,"Third COVID-19 vaccine dose cuts death rate by 90 per cent for people with co-morbidities, study finds - https://t.co/s3BnQQkOST https://t.co/PTyfeFtkQ8",en,,,
2023-01-30 19:33:48+00:00,6c7e5d9a779234e82b9129259e996ed3,Covid-19 Vaccines and Strokes: Pfizer's Bivalent Risk Data - Bloomberg https://t.co/mHGwMPSIf2,en,,,
2023-01-30 19:31:26+00:00,519508ff445edefa4288da95222ad7f162403a8d0fc02b7d52c1e409809ea95c,"@EmanAwesome @austincole i would argue against bill gates tbh, his charity put heavy pressure on pharmaceutical companies to privatize the covid-19 vaccine",en,,,
2023-01-30 19:31:22+00:00,86f49c886e22c3bbf1006434011297df7afe34f55be7a3e2a6e4466077c38988,"One of IHER's collaborative research initiatives, NYCEAL, supported RISE's 'VAX UP Far Rock!' campaign, providing Far Rockaway residents with information about the COVID-19 vaccine and booster. Here are some photos from the project:#research #equity #healthequity https://t.co/CVqDgRHiFo",en,,,
2023-01-30 19:31:02+00:00,4c76cd5eeebcc97614a7e5dd7f73109d6a5995be9d95a64a3a0d5c29af2d1f89,#pfizer #covid #vaccine  CIMB | Free Full-Text | Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/1qwcDs5XyB,en,,,
2023-01-30 19:30:52+00:00,32ebc5d44b7189d3fb76be057d24108d,"Masks work. Vaccines work. Treatments work. We have so many ways to protect ourselves against COVID-19. Let's put them to work -- and get back to birthday parties, playdates, and more. Visit https://t.co/MVTJSVHlHj to learn how best to protect yourself and those you love.",en,,,
2023-01-30 19:30:33+00:00,93b1a98eca0d271b75694ccb81228d1ad96c86a1de4a09bf4b41f05aa416da33,"@VPrasadMDMPH Can we cover the flimsy data on the influenza vaccine? Data are similarly flawed ! In my opinion, many have been silent here - why wouldn鈥檛 the CDC assume they could do the same tactics with COVID-19 &amp; flu 鈥攎y dr agrees there isn鈥檛 any good data but still recs the flu shot",en,,,
2023-01-30 19:30:20+00:00,faa7ee8b87d31e006699d298f76b34fd,@Not2Whats @AntonioSabatoJr @Deb_Waffles2020 COVID-19 vaccine StatisticsMain ResultsVaccinationsFrom聽Our World in Data聽路聽Last reported: yesterdayWorldwideAt least 1 dose71.0%Fully vaccinated65.2%,en,,,
2023-01-30 19:29:04+00:00,dbbf8f18f94087017c28351031727c2a,"@ShamezLadhani @SGriffin_Lab What's known about covid 19 in children is that it can be debilitating and has caused many chikd deaths.Fun #facts abiut the covid vaccine, not one single death of anyone under 18 has ever been proven anywhere in the world and very few under that age have had any issues.",en,,,
2023-01-30 19:28:45+00:00,d8670f67ba15138da59b75379eb99b91,"@PacklessW @ABridgen More than 6.8 million dead. More than 14 million deaths prevented (estimated) by COVID-19 vaccines. You should be more positive about them, even if you don't want to be vaccinated yourself.",en,,,
